cycle,t_ms,whl_rpm,whl_ok,whl_fresh,mot_rpm,lock_fr,c_slip,locked,err_rpm,p_term,i_term,pi_raw,clamp,slew,iq,mot_i,fault,bus_v
2,6645,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6665,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6685,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6705,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6725,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6745,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6768,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6788,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6808,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6828,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6848,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6868,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6892,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6912,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6932,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6958,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6978,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,6998,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7025,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7046,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7066,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7091,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7111,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7131,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7157,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7178,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7198,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7223,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7243,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7263,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7289,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7309,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7329,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7349,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7369,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7389,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7415,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7436,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7456,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7481,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7501,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7521,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7547,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7567,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7587,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7608,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7628,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7648,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7670,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7690,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7710,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7735,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7755,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7775,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7795,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7815,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7835,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7855,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7875,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7895,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7920,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7940,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7960,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
2,7986,19.7,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.3
3,20,178.0,1,0,526.5,0.986,0.014,1,15.27,0.00,0.31,0.31,0.31,0.31,+0.35,+0.32,0,18.8
3,40,178.0,1,0,526.5,0.986,0.014,1,15.27,0.00,0.46,0.46,0.46,0.46,+0.35,+0.32,0,18.8
3,60,177.1,1,1,526.5,0.991,0.009,1,16.08,0.00,0.62,0.62,0.62,0.62,+0.35,+0.32,0,18.8
3,80,177.1,1,0,523.3,0.985,0.015,1,16.08,0.00,0.78,0.78,0.78,0.78,+0.01,+0.00,0,18.9
3,107,177.1,1,0,523.3,0.985,0.015,1,16.08,0.00,0.94,0.94,0.94,0.94,+0.01,+0.00,0,18.9
3,127,177.1,1,0,523.3,0.985,0.015,1,16.08,0.00,1.10,1.10,1.10,1.10,+0.01,+0.00,0,18.9
3,147,177.1,1,0,516.5,0.972,0.028,1,16.08,0.00,1.26,1.26,1.26,1.26,-0.68,-0.70,0,19.0
3,173,172.2,1,1,516.5,1.000,0.000,1,17.22,0.00,1.43,1.43,1.43,1.43,-0.68,-0.70,0,19.0
3,193,172.2,1,0,516.5,1.000,0.000,1,17.22,0.00,1.61,1.61,1.61,1.61,-0.68,-0.70,0,19.0
3,213,172.2,1,0,504.7,0.977,0.023,1,17.22,0.00,1.78,1.78,1.78,1.78,-1.16,-1.16,0,19.0
3,239,172.2,1,0,504.7,0.977,0.023,1,17.22,0.00,1.95,1.95,1.95,1.95,-1.16,-1.16,0,19.0
3,259,172.2,1,0,504.7,0.977,0.023,1,17.22,0.00,2.12,2.12,2.12,2.12,-1.16,-1.16,0,19.0
3,279,166.9,1,1,487.7,0.974,0.026,1,12.39,0.00,2.25,2.25,2.25,2.25,-1.64,-1.67,0,19.1
3,305,166.9,1,0,487.7,0.974,0.026,1,12.39,0.00,2.37,2.37,2.37,2.37,-1.64,-1.67,0,19.1
3,325,166.9,1,0,487.7,0.974,0.026,1,12.39,0.00,2.49,2.49,2.49,2.49,-1.64,-1.67,0,19.1
3,345,166.9,1,0,464.4,0.928,0.072,1,12.39,0.00,2.62,2.62,2.62,2.62,-2.09,-2.09,0,19.1
3,372,166.9,1,0,464.4,0.928,0.072,1,12.39,0.00,2.74,2.74,2.74,2.74,-2.09,-2.09,0,19.1
3,392,166.9,1,0,464.4,0.928,0.072,1,12.39,0.00,2.87,2.87,2.87,2.87,-2.09,-2.09,0,19.1
3,412,152.6,1,1,436.3,0.953,0.047,1,8.11,0.00,2.95,2.95,2.95,2.95,-2.46,-2.47,0,19.2
3,438,145.9,1,0,436.3,0.997,0.003,1,7.44,0.00,3.02,3.02,3.02,3.02,-2.46,-2.47,0,19.2
3,458,145.9,1,0,436.3,0.997,0.003,1,7.44,0.00,3.10,3.10,3.10,3.10,-2.46,-2.47,0,19.2
3,478,145.9,1,0,404.7,0.924,0.076,1,7.44,0.00,3.17,3.17,3.17,3.17,-2.79,-2.79,0,19.2
3,504,145.9,1,0,404.7,0.924,0.076,1,7.44,0.00,3.24,3.24,3.24,3.24,-2.79,-2.79,0,19.2
3,524,145.9,1,0,404.7,0.924,0.076,1,7.44,0.00,3.32,3.32,3.32,3.32,-2.79,-2.79,0,19.2
3,544,145.9,1,0,369.5,0.844,0.156,1,7.44,0.00,3.39,3.39,3.39,3.39,-3.01,-3.01,0,19.2
3,574,145.9,1,0,369.5,0.844,0.156,1,7.44,0.00,3.47,3.47,3.47,3.47,-3.01,-3.01,0,19.2
3,594,132.1,1,1,341.5,0.862,0.138,1,-5.07,-0.00,3.42,3.42,3.42,3.42,-3.17,-3.18,0,19.2
3,618,125.0,1,0,341.5,0.911,0.089,1,-5.79,-0.00,3.36,3.36,3.36,3.36,-3.17,-3.18,0,19.2
3,638,117.5,1,0,341.5,0.969,0.031,1,-6.53,-0.00,3.29,3.29,3.29,3.29,-3.17,-3.18,0,19.2
3,659,117.5,1,0,302.7,0.859,0.141,1,-6.53,-0.00,3.23,3.23,3.23,3.23,-3.28,-3.28,0,19.2
3,685,117.5,1,0,302.7,0.859,0.141,1,-6.53,-0.00,3.16,3.16,3.16,3.16,-3.28,-3.28,0,19.2
3,705,117.5,1,0,302.7,0.859,0.141,1,-6.53,-0.00,3.10,3.10,3.10,3.10,-3.28,-3.28,0,19.2
3,726,117.5,1,0,263.3,0.747,0.253,1,-6.53,-0.00,3.03,3.03,3.03,3.03,-3.11,-3.11,0,19.2
3,751,117.5,1,0,263.3,0.747,0.253,1,-6.53,-0.00,2.97,2.97,2.97,2.97,-3.11,-3.11,0,19.2
3,771,117.5,1,0,263.3,0.747,0.253,1,-6.53,-0.00,2.90,2.90,2.90,2.90,-3.11,-3.11,0,19.2
3,792,117.5,1,0,225.0,0.638,0.362,1,-6.53,-0.00,2.84,2.84,2.84,2.84,-2.91,-2.92,0,19.2
3,817,117.5,1,0,225.0,0.638,0.362,1,-6.53,-0.00,2.77,2.77,2.77,2.77,-2.91,-2.92,0,19.2
3,837,117.5,1,0,225.0,0.638,0.362,1,-6.53,-0.00,2.71,2.71,2.71,2.71,-2.91,-2.92,0,19.2
3,857,103.2,1,1,189.5,0.612,0.388,1,-29.71,-0.00,2.41,2.41,2.41,2.41,-2.73,-2.73,0,19.1
3,883,95.6,1,0,189.5,0.661,0.339,1,-30.47,-0.00,2.10,2.10,2.10,2.11,-2.73,-2.73,0,19.1
3,903,86.1,1,0,189.5,0.734,0.266,1,-31.42,-0.00,1.79,1.79,1.79,1.81,-2.73,-2.73,0,19.1
3,923,72.8,1,0,156.3,0.716,0.284,1,-32.75,-0.00,1.46,1.46,1.46,1.51,-2.38,-2.41,0,19.1
3,949,72.8,1,0,156.3,0.716,0.284,1,-32.75,-0.00,1.14,1.14,1.14,1.21,-2.38,-2.41,0,19.1
3,969,72.8,1,0,156.3,0.716,0.284,1,-32.75,-0.00,0.81,0.81,0.81,0.91,-2.38,-2.41,0,19.1
3,989,72.8,1,0,128.2,0.587,0.413,1,-32.75,-0.00,0.48,0.48,0.48,0.61,-1.53,-1.56,0,19.1
3,1015,72.8,1,0,128.2,0.587,0.413,1,-32.75,-0.00,0.15,0.15,0.15,0.31,-1.53,-1.56,0,19.1
3,1035,72.8,1,0,128.2,0.587,0.413,1,-32.75,-0.00,0.00,0.00,0.00,0.01,-1.53,-1.56,0,19.1
3,1055,72.8,1,0,109.5,0.502,0.498,1,-32.75,-0.00,0.00,0.00,0.00,0.00,-0.67,-0.66,0,19.1
3,1075,72.8,1,0,109.5,0.502,0.498,1,-32.75,-0.00,0.00,0.00,0.00,0.00,-0.67,-0.66,0,19.1
3,1095,72.8,1,0,109.5,0.502,0.498,1,-32.75,-0.00,0.00,0.00,0.00,0.00,-0.67,-0.66,0,19.1
3,1115,72.8,1,0,98.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0,19.1
3,1141,72.8,1,0,98.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0,19.1
3,1161,72.8,1,0,98.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0,19.1
3,1181,72.8,1,0,92.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1208,72.8,1,0,92.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1229,72.8,1,0,92.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1249,72.8,1,0,87.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1274,72.8,1,0,87.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1294,72.8,1,0,87.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1314,72.8,1,0,83.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1340,72.8,1,0,83.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1360,72.8,1,0,83.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1380,72.8,1,0,81.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1406,72.8,1,0,81.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1427,72.8,1,0,81.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1447,72.8,1,0,77.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1471,72.8,1,0,77.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1491,72.8,1,0,77.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1511,72.8,1,0,74.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1537,64.7,1,1,74.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1557,55.2,1,0,74.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1577,40.9,1,0,71.2,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1604,32.8,1,0,71.2,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1624,30.4,1,0,71.2,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1644,30.4,1,0,67.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1669,30.4,1,0,67.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1689,30.4,1,0,67.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1709,30.4,1,0,64.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1733,30.4,1,0,64.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1753,30.4,1,0,64.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1773,30.4,1,0,61.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1798,30.4,1,0,61.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1818,30.4,1,0,61.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1838,30.4,1,0,58.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1862,30.4,1,0,58.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1882,30.4,1,0,58.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1902,30.4,1,0,57.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1927,30.4,1,0,57.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1948,30.4,1,0,57.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1968,30.4,1,0,54.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,1992,30.4,1,0,54.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2012,30.4,1,0,54.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2033,30.4,1,0,50.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2056,30.4,1,0,50.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2076,30.4,1,0,50.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2096,30.4,1,0,48.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2122,30.4,1,0,48.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2142,30.4,1,0,48.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2162,30.4,1,0,44.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2187,30.4,1,0,44.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2207,30.4,1,0,44.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2227,30.4,1,0,43.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2253,30.4,1,0,43.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2273,30.4,1,0,43.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2293,30.4,1,0,39.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2319,30.4,1,0,39.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2340,30.4,1,0,39.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2360,30.4,1,0,36.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2385,30.4,1,0,36.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2405,30.4,1,0,36.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2425,30.4,1,0,27.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2450,30.4,1,0,27.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2470,30.4,1,0,27.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2490,30.4,1,0,27.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2516,30.4,1,0,27.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2536,30.4,1,0,27.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2556,30.4,1,0,26.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2583,30.4,1,0,26.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2604,30.4,1,0,26.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2624,30.4,1,0,24.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2644,30.4,1,0,24.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2664,30.4,1,0,24.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2684,30.4,1,0,21.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2708,30.4,1,0,21.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2728,30.4,1,0,21.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2748,30.4,1,0,7.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2773,30.4,1,0,7.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2793,30.4,1,0,7.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2813,30.4,1,0,10.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2839,30.4,1,0,10.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2859,30.4,1,0,10.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2879,30.4,1,0,3.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2905,30.4,1,0,3.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2925,30.4,1,0,3.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2945,30.4,1,0,8.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2971,30.4,1,0,8.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,2991,30.4,1,0,8.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3011,30.4,1,0,2.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3037,30.4,1,0,2.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3057,30.4,1,0,2.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3077,30.4,1,0,0.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3097,30.4,1,0,0.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
3,3117,30.4,1,0,0.1,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,19.1
