t_ms,sys_state,req_mode,whl_rpm,whl_ok,whl_fresh,mot_rpm,carrier_rpm,err_rpm,integral,regen_cmd,assist_cmd,iq,mot_i,cap_v,bus_v,fault,inhibit
37980,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38007,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38034,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38061,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38088,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38117,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38144,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38171,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38199,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38220,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38244,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38265,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38287,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38314,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38341,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38368,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38395,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38421,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38448,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38475,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38502,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38529,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38556,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38582,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38609,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38636,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38662,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38689,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38718,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38748,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38775,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38802,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38829,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38856,2,0,146.6,1,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38884,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38910,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38938,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38964,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
38992,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39019,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39046,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39073,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39100,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39127,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39154,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39181,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39208,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39241,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39268,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39290,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39312,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39339,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39366,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39393,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39420,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39447,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39475,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39501,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39529,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39556,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39583,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39610,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39637,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39663,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39691,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39719,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39740,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39762,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39794,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39817,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39838,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39860,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39887,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39914,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39941,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39968,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
39995,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40022,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40049,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40076,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40103,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40130,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40158,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40185,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40212,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40240,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40265,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40292,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40319,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40347,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40374,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40401,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40428,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40455,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40482,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40510,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40537,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40564,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40591,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40618,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40645,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40672,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40699,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40726,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40758,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40786,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40808,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40830,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40857,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40884,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40911,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40938,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40965,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
40993,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41019,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41047,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41074,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41101,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41129,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41156,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41183,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41211,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41239,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41263,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41290,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41317,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41344,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41371,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41398,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41426,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41453,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41480,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41507,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41534,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41561,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41589,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41616,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41643,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41670,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41698,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41725,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41753,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41785,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41813,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41835,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41856,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41882,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41910,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41938,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41965,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
41991,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42019,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42046,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42073,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42100,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42128,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42155,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42182,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42209,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42236,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42268,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42296,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42318,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42339,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42366,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42394,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42421,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42448,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42475,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42502,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42528,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42558,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42583,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42610,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42638,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42665,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42692,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42721,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42748,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42775,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42801,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42829,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42856,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42883,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42910,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42937,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42964,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
42991,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43018,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43045,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43072,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43100,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43127,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43154,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43181,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43208,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43235,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43264,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43290,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43317,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43344,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43371,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43398,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43426,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43452,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43480,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43507,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43534,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43561,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43589,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43616,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43643,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43670,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43697,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43724,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43751,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43783,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43810,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43836,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43856,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43876,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43898,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43920,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43946,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
43974,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
44000,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
44028,2,0,0.0,0,0,0.0,0.0,4.60,0.00,0.00,0.00,+0.00,+0.00,19.8,19.8,0,0
