t_ms,sys_state,req_mode,whl_rpm,whl_ok,whl_fresh,mot_rpm,carrier_rpm,err_rpm,integral,regen_cmd,assist_cmd,iq,mot_i,cap_v,bus_v,fault,inhibit
33618,4,2,47.9,1,0,0.0,0.0,4.79,5.65,5.65,0.00,-0.01,-0.01,21.0,21.0,0,0
33640,4,2,47.9,1,0,0.0,0.0,4.79,5.75,5.75,0.00,-0.01,-0.01,21.0,21.0,0,0
33704,4,2,47.9,1,0,0.0,0.0,4.79,5.84,5.84,0.00,-0.01,-0.01,21.0,21.0,0,0
33726,4,2,47.9,1,0,0.0,0.0,4.79,5.94,5.94,0.00,-0.01,-0.01,21.0,21.0,0,0
33789,4,2,47.9,1,0,0.0,0.0,4.79,6.04,6.04,0.00,-0.01,-0.01,21.0,21.0,0,0
33814,4,2,47.9,1,0,0.0,0.0,4.79,6.13,6.13,0.00,-0.01,-0.01,20.9,20.9,0,0
33881,4,2,47.9,1,0,0.0,0.0,4.79,6.23,6.23,0.00,-0.01,-0.01,20.9,20.9,0,0
33903,4,2,47.9,1,0,0.0,0.0,4.79,6.32,6.32,0.00,-0.02,-0.01,20.9,20.9,0,0
33967,4,2,47.9,1,0,0.0,0.0,4.79,6.42,6.42,0.00,-0.02,-0.01,20.9,20.9,0,0
33989,4,2,47.9,1,0,0.0,0.0,4.79,6.51,6.51,0.00,-0.02,-0.01,20.9,20.9,0,0
34052,4,2,47.9,1,0,0.0,0.0,4.79,6.61,6.61,0.00,-0.02,-0.01,20.9,20.9,0,0
34075,4,2,47.9,1,0,0.0,0.0,4.79,6.71,6.71,0.00,-0.02,-0.02,20.9,20.9,0,0
34138,4,2,47.9,1,0,0.0,0.0,4.79,6.80,6.80,0.00,-0.02,-0.02,20.9,20.9,0,0
34160,4,2,47.9,1,0,0.0,0.0,4.79,6.90,6.90,0.00,-0.01,-0.01,20.9,20.9,0,0
34223,4,2,47.9,1,0,0.0,0.0,4.79,6.99,6.99,0.00,-0.01,-0.01,20.9,20.9,0,0
34246,4,2,47.9,1,0,0.0,0.0,4.79,7.09,7.09,0.00,-0.01,-0.01,20.9,20.9,0,0
34310,4,2,47.9,1,0,0.0,0.0,4.79,7.19,7.19,0.00,-0.01,-0.01,20.9,20.9,0,0
34332,4,2,47.9,1,0,0.0,0.0,4.79,7.28,7.28,0.00,-0.01,-0.01,20.9,20.9,0,0
34395,4,2,47.9,1,0,0.0,0.0,4.79,7.38,7.38,0.00,-0.01,-0.01,20.9,20.9,0,0
34418,4,2,47.9,1,0,0.0,0.0,4.79,7.47,7.47,0.00,-0.02,-0.01,20.9,20.9,0,0
34481,4,2,47.9,1,0,0.0,0.0,4.79,7.57,7.57,0.00,-0.02,-0.01,20.9,20.9,0,0
34504,4,2,47.9,1,0,0.0,0.0,4.79,7.66,7.66,0.00,-0.01,-0.02,20.9,20.9,0,0
34567,4,2,47.9,1,0,0.0,0.0,4.79,7.76,7.76,0.00,-0.01,-0.02,20.9,20.9,0,0
34590,4,2,47.9,1,0,0.0,0.0,4.79,7.86,7.86,0.00,-0.02,-0.02,20.9,20.9,0,0
34653,4,2,47.9,1,0,0.0,0.0,4.79,7.95,7.95,0.00,-0.02,-0.02,20.9,20.9,0,0
34676,4,2,47.9,1,0,0.0,0.0,4.79,8.05,8.05,0.00,-0.01,-0.02,20.9,20.9,0,0
34739,4,2,47.9,1,0,0.0,0.0,4.79,8.14,8.14,0.00,-0.01,-0.02,20.9,20.9,0,0
34761,4,2,47.9,1,0,0.0,0.0,4.79,8.24,8.24,0.00,-0.02,-0.02,20.9,20.9,0,0
34824,4,2,47.9,1,0,0.0,0.0,4.79,8.34,8.34,0.00,-0.02,-0.02,20.9,20.9,0,0
34847,4,2,47.9,1,0,0.0,0.0,4.79,8.43,8.43,0.00,-0.01,-0.02,20.9,20.9,0,0
34912,4,2,47.9,1,0,0.0,0.0,4.79,8.53,8.53,0.00,-0.01,-0.02,20.9,20.9,0,0
34940,4,2,47.9,1,0,0.0,0.0,4.79,8.62,8.62,0.00,-0.02,-0.02,20.9,20.9,0,0
35003,4,2,47.9,1,0,0.0,0.0,4.79,8.72,8.72,0.00,-0.02,-0.02,20.9,20.9,0,0
35025,4,2,47.9,1,0,0.0,0.0,4.79,8.81,8.81,0.00,-0.01,-0.01,20.9,20.9,0,0
35088,4,2,47.9,1,0,0.0,0.0,4.79,8.91,8.91,0.00,-0.01,-0.01,20.9,20.9,0,0
35111,4,2,47.9,1,0,0.0,0.0,4.79,9.01,9.01,0.00,-0.01,-0.02,20.9,20.9,0,0
35174,4,2,47.9,1,0,0.0,0.0,4.79,9.10,9.10,0.00,-0.01,-0.02,20.9,20.9,0,0
35197,4,2,47.9,1,0,0.0,0.0,4.79,9.20,9.20,0.00,-0.01,-0.01,20.9,20.9,0,0
35260,4,2,47.9,1,0,0.0,0.0,4.79,9.29,9.29,0.00,-0.01,-0.01,20.9,20.9,0,0
35282,4,2,47.9,1,0,0.0,0.0,4.79,9.39,9.39,0.00,-0.01,-0.02,20.9,20.9,0,0
35346,4,2,47.9,1,0,0.0,0.0,4.79,9.48,9.48,0.00,-0.01,-0.02,20.9,20.9,0,0
35368,4,2,47.9,1,0,0.0,0.0,4.79,9.58,9.58,0.00,-0.01,-0.01,20.9,20.9,0,0
35432,4,2,47.9,1,0,0.0,0.0,4.79,9.68,9.68,0.00,-0.01,-0.01,20.9,20.9,0,0
35454,4,2,47.9,1,0,0.0,0.0,4.79,9.77,9.77,0.00,-0.01,-0.01,20.9,20.9,0,0
35517,4,2,47.9,1,0,0.0,0.0,4.79,9.87,9.87,0.00,-0.01,-0.01,20.9,20.9,0,0
35540,4,2,47.9,1,0,0.0,0.0,4.79,9.96,9.96,0.00,-0.01,-0.01,20.9,20.9,0,0
35604,4,2,47.9,1,0,0.0,0.0,4.79,10.06,10.06,0.00,-0.01,-0.01,20.9,20.9,0,0
35626,4,2,47.9,1,0,0.0,0.0,4.79,10.16,10.16,0.00,-0.02,-0.02,20.9,20.9,0,0
35689,4,2,47.9,1,0,0.0,0.0,4.79,10.25,10.25,0.00,-0.02,-0.02,20.9,20.9,0,0
35712,4,2,47.9,1,0,0.0,0.0,4.79,10.35,10.35,0.00,-0.01,-0.01,20.9,20.9,0,0
35775,4,2,47.9,1,0,0.0,0.0,4.79,10.44,10.44,0.00,-0.01,-0.01,20.9,20.9,0,0
35798,4,2,47.9,1,0,0.0,0.0,4.79,10.54,10.54,0.00,-0.01,-0.01,20.9,20.9,0,0
35861,4,2,47.9,1,0,0.0,0.0,4.79,10.63,10.63,0.00,-0.01,-0.01,20.9,20.9,0,0
35884,4,2,47.9,1,0,0.0,0.0,4.79,10.73,10.73,0.00,-0.01,-0.01,20.9,20.9,0,0
35947,4,2,47.9,1,0,0.0,0.0,4.79,10.83,10.83,0.00,-0.01,-0.01,20.9,20.9,0,0
35971,4,2,47.9,1,0,0.0,0.0,4.79,10.92,10.92,0.00,-0.02,-0.01,20.9,20.9,0,0
36038,4,2,47.9,1,0,0.0,0.0,4.79,11.02,11.02,0.00,-0.02,-0.01,20.9,20.9,0,0
36061,4,2,47.9,1,0,0.0,0.0,4.79,11.11,11.11,0.00,-0.01,-0.02,20.9,20.9,0,0
36124,4,2,47.9,1,0,0.0,0.0,4.79,11.21,11.21,0.00,-0.01,-0.02,20.9,20.9,0,0
36147,4,2,47.9,1,0,0.0,0.0,4.79,11.31,11.31,0.00,-0.01,-0.02,20.9,20.9,0,0
36210,4,2,47.9,1,0,0.0,0.0,4.79,11.40,11.40,0.00,-0.01,-0.02,20.9,20.9,0,0
36232,4,2,47.9,1,0,0.0,0.0,4.79,11.50,11.50,0.00,-0.01,-0.02,20.9,20.9,0,0
36296,4,2,47.9,1,0,0.0,0.0,4.79,11.59,11.59,0.00,-0.01,-0.02,20.9,20.9,0,0
36318,4,2,47.9,1,0,0.0,0.0,4.79,11.69,11.69,0.00,-0.01,-0.02,20.9,20.9,0,0
36381,4,2,47.9,1,0,0.0,0.0,4.79,11.78,11.78,0.00,-0.01,-0.02,20.9,20.9,0,0
36404,4,2,47.9,1,0,0.0,0.0,4.79,11.88,11.88,0.00,-0.01,-0.01,20.9,20.9,0,0
36467,4,2,47.9,1,0,0.0,0.0,4.79,11.98,11.98,0.00,-0.01,-0.01,20.9,20.9,0,0
36489,4,2,47.9,1,0,0.0,0.0,4.79,12.07,12.07,0.00,-0.01,-0.01,20.9,20.9,0,0
36552,4,2,47.9,1,0,0.0,0.0,4.79,12.17,12.17,0.00,-0.01,-0.01,20.9,20.9,0,0
36575,4,2,47.9,1,0,0.0,0.0,4.79,12.26,12.26,0.00,-0.01,-0.01,20.9,20.9,0,0
36638,4,2,47.9,1,0,0.0,0.0,4.79,12.36,12.36,0.00,-0.01,-0.01,20.9,20.9,0,0
36661,4,2,47.9,1,0,0.0,0.0,4.79,12.46,12.46,0.00,-0.01,-0.01,20.9,20.9,0,0
36724,4,2,47.9,1,0,0.0,0.0,4.79,12.55,12.55,0.00,-0.01,-0.01,20.9,20.9,0,0
36746,4,2,47.9,1,0,0.0,0.0,4.79,12.65,12.65,0.00,-0.01,-0.01,20.9,20.9,0,0
36810,4,2,47.9,1,0,0.0,0.0,4.79,12.74,12.74,0.00,-0.01,-0.01,20.9,20.9,0,0
36832,4,2,47.9,1,0,0.0,0.0,4.79,12.84,12.84,0.00,-0.01,-0.01,20.9,20.9,0,0
36896,4,2,47.9,1,0,0.0,0.0,4.79,12.93,12.93,0.00,-0.01,-0.01,20.9,20.9,0,0
36918,4,2,47.9,1,0,0.0,0.0,4.79,13.03,13.03,0.00,-0.01,-0.01,20.9,20.9,0,0
36982,4,2,47.9,1,0,0.0,0.0,4.79,13.13,13.13,0.00,-0.01,-0.01,20.9,20.9,0,0
37005,4,2,47.9,1,0,0.0,0.0,4.79,13.22,13.22,0.00,-0.01,-0.01,20.9,20.9,0,0
37070,4,2,47.9,1,0,0.0,0.0,4.79,13.32,13.32,0.00,-0.01,-0.01,20.9,20.9,0,0
37097,4,2,47.9,1,0,0.0,0.0,4.79,13.41,13.41,0.00,-0.01,-0.01,20.9,20.9,0,0
37160,4,2,47.9,1,0,0.0,0.0,4.79,13.51,13.51,0.00,-0.01,-0.01,20.9,20.9,0,0
37182,4,2,47.9,1,0,0.0,0.0,4.79,13.60,13.60,0.00,-0.01,-0.02,20.9,20.9,0,0
37245,4,2,47.9,1,0,0.0,0.0,4.79,13.70,13.70,0.00,-0.01,-0.02,20.9,20.9,0,0
37268,4,2,47.9,1,0,0.0,0.0,4.79,13.80,13.80,0.00,-0.01,-0.01,20.9,20.9,0,0
37331,4,2,47.9,1,0,0.0,0.0,4.79,13.89,13.89,0.00,-0.01,-0.01,20.9,20.9,0,0
37354,4,2,47.9,1,0,0.0,0.0,4.79,13.99,13.99,0.00,-0.01,-0.02,20.9,20.9,0,0
37417,4,2,47.9,1,0,0.0,0.0,4.79,14.08,14.08,0.00,-0.01,-0.02,20.9,20.9,0,0
37439,4,2,47.9,1,0,0.0,0.0,4.79,14.18,14.18,0.00,-0.01,-0.01,20.9,20.9,0,0
37503,4,2,47.9,1,0,0.0,0.0,4.79,14.28,14.28,0.00,-0.01,-0.01,20.9,20.9,0,0
37525,4,2,47.9,1,0,0.0,0.0,4.79,14.37,14.37,0.00,-0.01,-0.01,20.9,20.9,0,0
37589,4,2,47.9,1,0,0.0,0.0,4.79,14.47,14.47,0.00,-0.01,-0.01,20.9,20.9,0,0
37611,4,2,47.9,1,0,0.0,0.0,4.79,14.56,14.56,0.00,-0.02,-0.01,20.9,20.9,0,0
37674,4,2,47.9,1,0,0.0,0.0,4.79,14.66,14.66,0.00,-0.02,-0.01,20.9,20.9,0,0
37697,4,2,47.9,1,0,0.0,0.0,4.79,14.75,14.75,0.00,-0.01,-0.01,20.9,20.9,0,0
37760,4,2,47.9,1,0,0.0,0.0,4.79,14.85,14.85,0.00,-0.01,-0.01,20.9,20.9,0,0
37782,4,2,47.9,1,0,0.0,0.0,4.79,14.95,14.95,0.00,-0.01,-0.01,20.9,20.9,0,0
37845,4,2,47.9,1,0,0.0,0.0,4.79,15.04,15.04,0.00,-0.01,-0.01,20.9,20.9,0,0
37868,4,2,47.9,1,0,0.0,0.0,4.79,15.14,15.14,0.00,-0.02,-0.01,20.9,20.9,0,0
37931,4,2,47.9,1,0,0.0,0.0,4.79,15.23,15.23,0.00,-0.02,-0.01,20.9,20.9,0,0
37953,4,2,47.9,1,0,0.0,0.0,4.79,15.33,15.33,0.00,-0.01,-0.01,20.9,20.9,0,0
38016,4,2,47.9,1,0,0.0,0.0,4.79,15.43,15.43,0.00,-0.01,-0.01,20.9,20.9,0,0
38039,4,2,47.9,1,0,0.0,0.0,4.79,15.52,15.52,0.00,-0.01,-0.01,20.9,20.9,0,0
38102,4,2,47.9,1,0,0.0,0.0,4.79,15.62,15.62,0.00,-0.01,-0.01,20.9,20.9,0,0
38126,4,2,47.9,1,0,0.0,0.0,4.79,15.71,15.71,0.00,-0.01,-0.01,20.9,20.9,0,0
38184,4,2,47.9,1,0,0.0,0.0,4.79,15.81,15.81,0.00,-0.01,-0.01,20.9,20.9,0,0
38206,4,2,47.9,1,0,0.0,0.0,4.79,15.90,15.90,0.00,-0.01,-0.01,20.9,20.9,0,0
38269,4,2,47.9,1,0,0.0,0.0,4.79,16.00,16.00,0.00,-0.01,-0.01,20.9,20.9,0,0
38292,4,2,47.9,1,0,0.0,0.0,4.79,16.10,16.10,0.00,-0.01,-0.01,20.9,20.9,0,0
38356,4,2,47.9,1,0,0.0,0.0,4.79,16.19,16.19,0.00,-0.01,-0.01,20.9,20.9,0,0
38378,4,2,47.9,1,0,0.0,0.0,4.79,16.29,16.29,0.00,+0.00,-0.01,20.9,20.9,0,0
38441,4,2,47.9,1,0,0.0,0.0,4.79,16.38,16.38,0.00,+0.00,-0.01,20.9,20.9,0,0
38464,4,2,47.9,1,0,0.0,0.0,4.79,16.48,16.48,0.00,+0.00,-0.01,20.9,20.9,0,0
38527,4,2,47.9,1,0,0.0,0.0,4.79,16.57,16.57,0.00,+0.00,-0.01,20.9,20.9,0,0
38549,4,2,47.9,1,0,0.0,0.0,4.79,16.67,16.67,0.00,+0.00,-0.01,20.9,20.9,0,0
38613,4,2,47.9,1,0,0.0,0.0,4.79,16.77,16.77,0.00,+0.00,-0.01,20.9,20.9,0,0
38635,4,2,47.9,1,0,0.0,0.0,4.79,16.86,16.86,0.00,-0.01,-0.02,20.9,20.9,0,0
38698,4,2,47.9,1,0,0.0,0.0,4.79,16.96,16.96,0.00,-0.01,-0.02,20.9,20.9,0,0
38721,4,2,47.9,1,0,0.0,0.0,4.79,17.05,17.05,0.00,-0.01,-0.01,20.9,20.9,0,0
38784,4,2,47.9,1,0,0.0,0.0,4.79,17.15,17.15,0.00,-0.01,-0.01,20.9,20.9,0,0
38806,4,2,47.9,1,0,0.0,0.0,4.79,17.25,17.25,0.00,-0.01,-0.02,20.9,20.9,0,0
38870,4,2,47.9,1,0,0.0,0.0,4.79,17.34,17.34,0.00,-0.01,-0.02,20.9,20.9,0,0
38892,4,2,47.9,1,0,0.0,0.0,4.79,17.44,17.44,0.00,-0.01,-0.01,20.8,20.8,0,0
38955,4,2,47.9,1,0,0.0,0.0,4.79,17.53,17.53,0.00,-0.01,-0.01,20.8,20.8,0,0
38978,4,2,47.9,1,0,0.0,0.0,4.79,17.63,17.63,0.00,-0.01,-0.02,20.8,20.8,0,0
39041,4,2,47.9,1,0,0.0,0.0,4.79,17.72,17.72,0.00,-0.01,-0.02,20.8,20.8,0,0
39064,4,2,47.9,1,0,0.0,0.0,4.79,17.82,17.82,0.00,-0.01,-0.02,20.8,20.8,0,0
39127,4,2,47.9,1,0,0.0,0.0,4.79,17.92,17.92,0.00,-0.01,-0.02,20.8,20.8,0,0
39149,4,2,47.9,1,0,0.0,0.0,4.79,18.01,18.01,0.00,+0.00,-0.01,20.8,20.8,0,0
39225,4,2,47.9,1,0,0.0,0.0,4.79,18.11,18.11,0.00,+0.00,-0.01,20.8,20.8,0,0
39252,4,2,47.9,1,0,0.0,0.0,4.79,18.20,18.20,0.00,-0.01,-0.02,20.8,20.8,0,0
39315,4,2,47.9,1,0,0.0,0.0,4.79,18.30,18.30,0.00,-0.01,-0.02,20.8,20.8,0,0
39337,4,2,47.9,1,0,0.0,0.0,4.79,18.40,18.40,0.00,-0.01,-0.01,20.8,20.8,0,0
39401,4,2,47.9,1,0,0.0,0.0,4.79,18.49,18.49,0.00,-0.01,-0.01,20.8,20.8,0,0
39423,4,2,47.9,1,0,0.0,0.0,4.79,18.59,18.59,0.00,+0.00,-0.01,20.8,20.8,0,0
39486,4,2,47.9,1,0,0.0,0.0,4.79,18.68,18.68,0.00,+0.00,-0.01,20.8,20.8,0,0
39509,4,2,47.9,1,0,0.0,0.0,4.79,18.78,18.78,0.00,-0.01,-0.01,20.8,20.8,0,0
39572,4,2,47.9,1,0,0.0,0.0,4.79,18.87,18.87,0.00,-0.01,-0.01,20.8,20.8,0,0
39594,4,2,47.9,1,0,0.0,0.0,4.79,18.97,18.97,0.00,-0.01,-0.01,20.8,20.8,0,0
39658,4,2,47.9,1,0,0.0,0.0,4.79,19.07,19.07,0.00,-0.01,-0.01,20.8,20.8,0,0
39680,4,2,47.9,1,0,0.0,0.0,4.79,19.16,19.16,0.00,-0.01,-0.01,20.8,20.8,0,0
39744,4,2,47.9,1,0,0.0,0.0,4.79,19.26,19.26,0.00,-0.01,-0.01,20.8,20.8,0,0
39766,4,2,47.9,1,0,0.0,0.0,4.79,19.35,19.35,0.00,-0.01,-0.01,20.8,20.8,0,0
39829,4,2,47.9,1,0,0.0,0.0,4.79,19.45,19.45,0.00,-0.01,-0.01,20.8,20.8,0,0
39852,4,2,47.9,1,0,0.0,0.0,4.79,19.54,19.54,0.00,-0.01,-0.01,20.8,20.8,0,0
39915,4,2,47.9,1,0,0.0,0.0,4.79,19.64,19.64,0.00,-0.01,-0.01,20.8,20.8,0,0
39938,4,2,47.9,1,0,0.0,0.0,4.79,19.74,19.74,0.00,-0.01,-0.02,20.8,20.8,0,0
40001,4,2,47.9,1,0,0.0,0.0,4.79,19.83,19.83,0.00,-0.01,-0.02,20.8,20.8,0,0
40023,4,2,47.9,1,0,0.0,0.0,4.79,19.93,19.93,0.00,-0.01,-0.01,20.8,20.8,0,0
40086,4,2,47.9,1,0,0.0,0.0,4.79,20.02,20.02,0.00,-0.01,-0.01,20.8,20.8,0,0
40109,4,2,47.9,1,0,0.0,0.0,4.79,20.12,20.12,0.00,-0.01,-0.01,20.8,20.8,0,0
40172,4,2,47.9,1,0,0.0,0.0,4.79,20.22,20.22,0.00,-0.01,-0.01,20.8,20.8,0,0
40195,4,2,47.9,1,0,0.0,0.0,4.79,20.31,20.31,0.00,-0.01,-0.01,20.8,20.8,0,0
40258,4,2,47.9,1,0,0.0,0.0,4.79,20.41,20.41,0.00,-0.01,-0.01,20.8,20.8,0,0
40282,4,2,47.9,1,0,0.0,0.0,4.79,20.50,20.50,0.00,-0.01,-0.02,20.8,20.8,0,0
40348,4,2,47.9,1,0,0.0,0.0,4.79,20.60,20.60,0.00,-0.01,-0.02,20.8,20.8,0,0
40371,4,2,47.9,1,0,0.0,0.0,4.79,20.69,20.69,0.00,-0.01,-0.01,20.8,20.8,0,0
40434,4,2,47.9,1,0,0.0,0.0,4.79,20.79,20.79,0.00,-0.01,-0.01,20.8,20.8,0,0
40457,4,2,47.9,1,0,0.0,0.0,4.79,20.89,20.89,0.00,-0.01,-0.01,20.8,20.8,0,0
40521,4,2,47.9,1,0,0.0,0.0,4.79,20.98,20.98,0.00,-0.01,-0.01,20.8,20.8,0,0
40543,4,2,47.9,1,0,0.0,0.0,4.79,21.08,21.08,0.00,+0.00,-0.01,20.8,20.8,0,0
40606,4,2,47.9,1,0,0.0,0.0,4.79,21.17,21.17,0.00,+0.00,-0.01,20.8,20.8,0,0
40629,4,2,47.9,1,0,0.0,0.0,4.79,21.27,21.27,0.00,-0.01,-0.01,20.8,20.8,0,0
40692,4,2,47.9,1,0,0.0,0.0,4.79,21.37,21.37,0.00,-0.01,-0.01,20.8,20.8,0,0
40715,4,2,47.9,1,0,0.0,0.0,4.79,21.46,21.46,0.00,-0.01,-0.02,20.8,20.8,0,0
40778,4,2,47.9,1,0,0.0,0.0,4.79,21.56,21.56,0.00,-0.01,-0.02,20.8,20.8,0,0
40800,4,2,47.9,1,0,0.0,0.0,4.79,21.65,21.65,0.00,-0.01,-0.01,20.8,20.8,0,0
40863,4,2,47.9,1,0,0.0,0.0,4.79,21.75,21.75,0.00,-0.01,-0.01,20.8,20.8,0,0
40886,4,2,47.9,1,0,0.0,0.0,4.79,21.84,21.84,0.00,-0.01,-0.01,20.8,20.8,0,0
40949,4,2,47.9,1,0,0.0,0.0,4.79,21.94,21.94,0.00,-0.01,-0.01,20.8,20.8,0,0
40972,4,2,47.9,1,0,0.0,0.0,4.79,22.04,22.04,0.00,-0.01,-0.01,20.8,20.8,0,0
41035,4,2,47.9,1,0,0.0,0.0,4.79,22.13,22.13,0.00,-0.01,-0.01,20.8,20.8,0,0
41057,4,2,47.9,1,0,0.0,0.0,4.79,22.23,22.23,0.00,-0.01,-0.01,20.8,20.8,0,0
41121,4,2,47.9,1,0,0.0,0.0,4.79,22.32,22.32,0.00,-0.01,-0.01,20.8,20.8,0,0
41143,4,2,47.9,1,0,0.0,0.0,4.79,22.42,22.42,0.00,-0.01,-0.01,20.8,20.8,0,0
41206,4,2,47.9,1,0,0.0,0.0,4.79,22.51,22.51,0.00,-0.01,-0.01,20.8,20.8,0,0
41229,4,2,47.9,1,0,0.0,0.0,4.79,22.61,22.61,0.00,-0.01,-0.01,20.8,20.8,0,0
41292,4,2,47.9,1,0,0.0,0.0,4.79,22.71,22.71,0.00,-0.01,-0.01,20.8,20.8,0,0
41314,4,2,47.9,1,0,0.0,0.0,4.79,22.80,22.80,0.00,-0.01,-0.01,20.8,20.8,0,0
41379,4,2,47.9,1,0,0.0,0.0,4.79,22.90,22.90,0.00,-0.01,-0.01,20.8,20.8,0,0
41405,4,2,47.9,1,0,0.0,0.0,4.79,22.99,22.99,0.00,-0.01,-0.01,20.8,20.8,0,0
41468,4,2,47.9,1,0,0.0,0.0,4.79,23.09,23.09,0.00,-0.01,-0.01,20.8,20.8,0,0
41490,4,2,47.9,1,0,0.0,0.0,4.79,23.19,23.19,0.00,-0.01,+0.00,20.8,20.8,0,0
41554,4,2,47.9,1,0,0.0,0.0,4.79,23.28,23.28,0.00,-0.01,+0.00,20.8,20.8,0,0
41576,4,2,47.9,1,0,0.0,0.0,4.79,23.38,23.38,0.00,-0.01,-0.01,20.8,20.8,0,0
41639,4,2,47.9,1,0,0.0,0.0,4.79,23.47,23.47,0.00,-0.01,-0.01,20.8,20.8,0,0
41662,4,2,47.9,1,0,0.0,0.0,4.79,23.57,23.57,0.00,+0.00,-0.01,20.8,20.8,0,0
41725,4,2,47.9,1,0,0.0,0.0,4.79,23.66,23.66,0.00,+0.00,-0.01,20.8,20.8,0,0
41747,4,2,47.9,1,0,0.0,0.0,4.79,23.76,23.76,0.00,+0.00,-0.01,20.8,20.8,0,0
41811,4,2,47.9,1,0,0.0,0.0,4.79,23.86,23.86,0.00,+0.00,-0.01,20.8,20.8,0,0
41834,4,2,47.9,1,0,0.0,0.0,4.79,23.95,23.95,0.00,-0.01,-0.01,20.8,20.8,0,0
41897,4,2,47.9,1,0,0.0,0.0,4.79,24.05,24.05,0.00,-0.01,-0.01,20.8,20.8,0,0
41919,4,2,47.9,1,0,0.0,0.0,4.79,24.14,24.14,0.00,+0.00,-0.01,20.8,20.8,0,0
41982,4,2,47.9,1,0,0.0,0.0,4.79,24.24,24.24,0.00,+0.00,-0.01,20.8,20.8,0,0
42005,4,2,47.9,1,0,0.0,0.0,4.79,24.34,24.34,0.00,-0.01,-0.01,20.8,20.8,0,0
42068,4,2,47.9,1,0,0.0,0.0,4.79,24.43,24.43,0.00,-0.01,-0.01,20.8,20.8,0,0
42091,4,2,47.9,1,0,0.0,0.0,4.79,24.53,24.53,0.00,+0.00,-0.01,20.8,20.8,0,0
42154,4,2,47.9,1,0,0.0,0.0,4.79,24.62,24.62,0.00,+0.00,-0.01,20.8,20.8,0,0
42176,4,2,47.9,1,0,0.0,0.0,4.79,24.72,24.72,0.00,-0.01,-0.01,20.8,20.8,0,0
42240,4,2,47.9,1,0,0.0,0.0,4.79,24.81,24.81,0.00,-0.01,-0.01,20.8,20.8,0,0
42262,4,2,47.9,1,0,0.0,0.0,4.79,24.91,24.91,0.00,+0.00,-0.01,20.8,20.8,0,0
42326,4,2,47.9,1,0,0.0,0.0,4.79,25.01,25.01,0.00,+0.00,-0.01,20.8,20.8,0,0
42348,4,2,47.9,1,0,0.0,0.0,4.79,25.10,25.10,0.00,-0.01,-0.01,20.8,20.8,0,0
42412,4,2,47.9,1,0,0.0,0.0,4.79,25.20,25.20,0.00,-0.01,-0.01,20.8,20.8,0,0
42436,4,2,47.9,1,0,0.0,0.0,4.79,25.29,25.29,0.00,-0.02,-0.02,20.8,20.8,0,0
42495,4,2,47.9,1,0,0.0,0.0,4.79,25.39,25.39,0.00,-0.02,-0.02,20.8,20.8,0,0
42517,4,2,47.9,1,0,0.0,0.0,4.79,25.48,25.48,0.00,-0.01,-0.02,20.8,20.8,0,0
42581,4,2,47.9,1,0,0.0,0.0,4.79,25.58,25.58,0.00,-0.01,-0.02,20.8,20.8,0,0
42603,4,2,47.9,1,0,0.0,0.0,4.79,25.68,25.68,0.00,-0.01,-0.02,20.8,20.8,0,0
42667,4,2,47.9,1,0,0.0,0.0,4.79,25.77,25.77,0.00,-0.01,-0.02,20.8,20.8,0,0
42689,4,2,47.9,1,0,0.0,0.0,4.79,25.87,25.87,0.00,-0.01,-0.02,20.8,20.8,0,0
42756,4,2,47.9,1,0,0.0,0.0,4.79,25.96,25.96,0.00,-0.01,-0.02,20.8,20.8,0,0
42779,4,2,47.9,1,0,0.0,0.0,4.79,26.06,26.06,0.00,-0.01,-0.01,20.8,20.8,0,0
42841,4,2,47.9,1,0,0.0,0.0,4.79,26.16,26.16,0.00,-0.01,-0.01,20.8,20.8,0,0
42864,4,2,47.9,1,0,0.0,0.0,4.79,26.25,26.25,0.00,-0.01,-0.01,20.8,20.8,0,0
42926,4,2,47.9,1,0,0.0,0.0,4.79,26.35,26.35,0.00,-0.01,-0.01,20.8,20.8,0,0
42948,4,2,47.9,1,0,0.0,0.0,4.79,26.44,26.44,0.00,+0.00,-0.01,20.8,20.8,0,0
43010,4,2,47.9,1,0,0.0,0.0,4.79,26.54,26.54,0.00,+0.00,-0.01,20.8,20.8,0,0
43032,4,2,47.9,1,0,0.0,0.0,4.79,26.63,26.63,0.00,+0.00,-0.01,20.8,20.8,0,0
43095,4,2,47.9,1,0,0.0,0.0,4.79,26.73,26.73,0.00,+0.00,-0.01,20.8,20.8,0,0
43117,4,2,47.9,1,0,0.0,0.0,4.79,26.83,26.83,0.00,-0.01,-0.01,20.8,20.8,0,0
43180,4,2,47.9,1,0,0.0,0.0,4.79,26.92,26.92,0.00,-0.01,-0.01,20.8,20.8,0,0
43203,4,2,47.9,1,0,0.0,0.0,4.79,27.02,27.02,0.00,-0.01,-0.01,20.8,20.8,0,0
43266,4,2,47.9,1,0,0.0,0.0,4.79,27.11,27.11,0.00,-0.01,-0.01,20.8,20.8,0,0
43288,4,2,47.9,1,0,0.0,0.0,4.79,27.21,27.21,0.00,-0.01,-0.01,20.8,20.8,0,0
43352,4,2,47.9,1,0,0.0,0.0,4.79,27.31,27.31,0.00,-0.01,-0.01,20.8,20.8,0,0
